Label,Number,Abstract
0,153,"  We demonstrate existence of waves localized at the interface of two nonlinear
periodic media with different coefficients of the cubic nonlinearity via the
one-dimensional Gross--Pitaevsky equation. We call these waves the surface gap
solitons (SGS). In the case of smooth symmetric periodic potentials, we study
analytically bifurcations of SGS's from standard gap solitons and determine
numerically the maximal jump of the nonlinearity coefficient allowing for the
SGS existence. We show that the maximal jump vanishes near the thresholds of
bifurcations of gap solitons. In the case of continuous potentials with a jump
in the first derivative at the interface, we develop a homotopy method of
continuation of SGS families from the solution obtained via gluing of parts of
the standard gap solitons and study existence of SGS's in the photonic band
gaps. We explain the termination of the SGS families in the interior points of
the band gaps from the bifurcation of linear bound states in the continuous
non-smooth potentials.
"
0,154,"  As networks and their structure have become a major field of research, a
strong demand for network visualization has emerged. We address this challenge
by formalizing the well established spring layout in terms of dynamic
equations. We thus open up the design space for new algorithms. Drawing from
the knowledge of systems design, we derive a layout algorithm that remedies
several drawbacks of the original spring layout. This new algorithm relies on
the balancing of two antagonistic forces. We thus call it {\em arf} for
""attractive and repulsive forces"". It is, as we claim, particularly suited for
a dynamic layout of smaller networks ($n < 10^3$). We back this claim with
several application examples from on going complex systems research.
"
0,155,"  Axisymmetric equilibria with incompressible flows of arbitrary direction are
studied in the framework of magnetohydrodynamics under a variety of physically
relevant side conditions. To this end a set of pertinent non-linear ODEs are
transformed to quasilinear ones and the respective initial value problem is
solved numerically with appropriately determined initial values near the
magnetic axis. Several equilibria are then constructed surface by surface. The
non field aligned flow results in novel configurations with a single magnetic
axis, toroidal shell configurations in which the plasma is confined within a
couple of magnetic surfaces and double shell-like configurations. In addition,
the flow affects the elongation and triangularity of the magnetic surfaces.
"
0,156,"  In the present letter we suggest a new theoretical model for a quantitative
description of the magnetoreception mechanism in birds. The considered
mechanism involves two types of iron minerals (magnetite and maghemite) which
were found in subcellular compartments within sensory dendrites of the upper
beak of several bird species. The analysis of forces acting between the iron
particles shows that the orientation of the external geomagnetic field can
significantly change the probability of the mechanosensitive ion channels
opening and closing. The performed theoretical analysis shows that the
suggested magnetoreceptor system might be a sensitive biological magnetometer
providing an essential part of the magnetic map for navigation.
"
0,157,"  Generalization of the Kac integral and Kac method for paths measure based on
the Levy distribution has been used to derive fractional diffusion equation.
Application to nonlinear fractional Ginzburg-Landau equation is discussed.
"
0,158,"  Admitting the validity of Lorentz transformations for the space as time
coordinates of the same event we derive their differential form in order to
underline the correct prerequisites for the application of time and length
contraction or dilation effects. Furthermore we quantify the simultaneity error
occurring in the relativity theory. Having done this, we analyse the root cause
of these effects and identify it with a finite phase velocity associated with
the moving frame. We define this phase velocity by analogy to the de Broglie
wave associated with a moving particle. Based on this construct we demonstrate
that the phase of the de Broglie waves further extended for stationary
particles is a relativistic invariant being the same for all corresponding
observers. Also the phase of the electromagnetic waves transporting energy at
light speed is a relativistic invariant. Therefore the universe and its matter
/ energy may be seen as a superposition of waves propagating such that their
phase is the same for all corresponding observers. The wave phase may replace
the time as an invariant and universal reference.
"
0,159,"  This paper describes the appearance of abnormal film thickness features
formed in elastohydrodynamic contacts lubricated by a fatty alcohol.
Experiments were conducted by varying the slide to roll ratio between a steel
ball and a glass disk in a ball-on-disk type device. Lauric alcohol was used as
lubricant and film thickness was measured in the contact area by optical
interferometry. Experimental results showed that the film thickness
distributions under pure rolling conditions remained classical whereas the film
shape changed when the slide to roll ratio was increased. The thickness in the
central contact area increased and in the same time inlet and exit film
thicknesses were modified. In addition, the film shapes observed when the ball
surface was moving faster than the disk one and those obtained in the opposite
case were different, i.e. when opposite signs but equal absolute values of the
slide to roll ratio were applied.
"
0,160,"  A conclusive demonstration has been provided that the nature of the
shear-thinning, that affects both film thickness and traction in EHL contacts,
follows the ordinary power-law rule that has been described by many empirical
models of which Carreau is but one example. This was accomplished by accurate
measurements in viscometers of the shear response of a PAO that possesses a
very low critical stress for shear-thinning and accurate measurements
in-contact of film thickness and traction under conditions which accentuate the
shear-thinning effect. The in-contact central film thickness and traction were
entirely predictable from the rheological properties obtained from viscometers
using simple calculations. These data should be invaluable to researchers
endeavoring to accurately simulate Hertz zone behavior since the shear-thinning
rheology is extensively characterized and accurate in-contact data are
available to test. In addition, a new model has been introduced that may be
useful for the rheological characterization of mixtures.
"
0,161,"  After the pioneered experimental works on superlubricity by Martin et al. on
MoS2 [1], Hirano et al. on tungsten and silicon [2] and the further
confirmation by Dienwiebel et al. on graphite [3], many groups around the word
investigated the occurrence of near frictionless sliding contacts. This large
mobilization of tribologists, material sciences specialists and physicists has
lead to emerging solutions involving new materials and coatings, the most
promising being carbon based like graphite, diamond, carbon composites or
diamond-like-carbons. Some of them are currently used in practical
applications. The situation is different especially in EHL: the highest
friction coefficients are close to 10% when traction fluids are involved, i.e.
fluids that have especially designed to transmit the highest friction, and they
vary within 3-6% for the rest of lubricants. The range of variation is
consequently very narrow and these typical values are really low compared to
those obtained in dry contacts: as a consequence the gain expected from a super
low traction regime in lubrication will be probably more limited, especially in
the case of experiments conducted at the meso or macro scales. This weak
perspective could be one explanation on the relatively low number of articles
in recent literature dealing with lubricated superlubricity in the above
conditions.
"
0,162,"  A lead-glass hodoscope calorimeter that was constructed for use in the
Jefferson Lab Real Compton Scattering experiment is described. The detector
provides a measurement of the coordinates and the energy of scattered photons
in the GeV energy range with resolutions of 5 mm and 6%/\sqrt(E{\gamma} [GeV]).
Features of both the detector design and its performance in the high luminosity
environment during the experiment are presented.
"
0,163,"  We compute the stationary in-degree probability, $P_{in}(k)$, for a growing
network model with directed edges and arbitrary out-degree probability. In
particular, under preferential linking, we find that if the nodes have a light
tail (finite variance) out-degree distribution, then the corresponding
in-degree one behaves as $k^{-3}$. Moreover, for an out-degree distribution
with a scale invariant tail, $P_{out}(k)\sim k^{-\alpha}$, the corresponding
in-degree distribution has exactly the same asymptotic behavior only if
$2<\alpha<3$ (infinite variance). Similar results are obtained when
attractiveness is included. We also present some results on descriptive
statistics measures %descriptive statistics such as the correlation between the
number of in-going links, $D_{in}$, and outgoing links, $D_{out}$, and the
conditional expectation of $D_{in}$ given $D_{out}$, and we calculate these
measures for the WWW network. Finally, we present an application to the
scientific publications network. The results presented here can explain the
tail behavior of in/out-degree distribution observed in many real networks.
"
0,164,"  Students, after they leave our care, are called to solve the diverse problems
of the world, so we should teach to increase transfer: the ability to apply
fundamental principles to new problems and contexts. This ability is rare. The
following pages are from a workshop for faculty on designing courses that
promote transfer. I discuss two design principles: to name the transferable
ideas and to illustrate them with examples from diverse subjects. The
discussion uses dimensional reasoning as the example of a valuable transferable
idea, illustrating it with three diverse examples.
"
0,165,"  Distributions following a power-law are an ubiquitous phenomenon. Methods for
determining the exponent of a power-law tail by graphical means are often used
in practice but are intrinsically unreliable. Maximum likelihood estimators for
the exponent are a mathematically sound alternative to graphical methods.
"
0,166,"  The holographic upper bound on entropy is applied to the gravitational action
associated with the non-relativistic contraction of a nebula. A critical radius
is identified, as a function of the initial radius and mass, for which the
number of bits associated with the action would equal the maximum number of
bits allowed to the body. The gravitational action of a typical star
approximately saturates the holographic bound, perhaps suggesting a physical
link between holographic principles and astrophysical processes.
"
0,167,"  We present a method of computing Casimir forces for arbitrary geometries,
with any desired accuracy, that can directly exploit the efficiency of standard
numerical-electromagnetism techniques. Using the simplest possible
finite-difference implementation of this approach, we obtain both agreement
with past results for cylinder-plate geometries, and also present results for
new geometries. In particular, we examine a piston-like problem involving two
dielectric and metallic squares sliding between two metallic walls, in two and
three dimensions, respectively, and demonstrate non-additive and non-monotonic
changes in the force due to these lateral walls.
"
0,168,"  Normal-incidence transmission and dispersion properties of optical
multilayers and one-dimensional stepwise potential barriers in the
non-tunneling regime are analytically investigated. The optical paths of every
constituent layer in a multilayer structure, as well as the parameters of every
step of the stepwise potential barrier, are constrained by a generalized
quarter-wave condition. No other restrictions on the structure geometry is
imposed, i.e., the layers are arranged arbitrarily. We show that the density of
states (DOS) spectra of the multilayer or barrier in question are subject to
integral conservation rules similar to the Barnett-Loudon sum rule but ocurring
within a finite frequency or energy interval. In the optical case, these
frequency intervals are regular. For the potential barriers, only non-periodic
energy intervals can be present in the spectrum of any given structure, and
only if the parameters of constituent potential steps are properly chosen.
  Abstract The integral conservation relations derived analytically have also
been verified numerically. The relations can be used in dispersion-engineered
multilayer-based devices, e.g., ultrashort pulse compressors or ultracompact
optical delay lines, as well as to design multiple-quantum-well electronic
heterostructures with engineered DOS.
"
0,169,"  A practical introduction to stochastic modelling of reaction-diffusion
processes is presented. No prior knowledge of stochastic simulations is
assumed. The methods are explained using illustrative examples. The article
starts with the classical Gillespie algorithm for the stochastic modelling of
chemical reactions. Then stochastic algorithms for modelling molecular
diffusion are given. Finally, basic stochastic reaction-diffusion methods are
presented. The connections between stochastic simulations and deterministic
models are explained and basic mathematical tools (e.g. chemical master
equation) are presented. The article concludes with an overview of more
advanced methods and problems.
"
0,170,"  Data on the prevalence of bone cancer in dinosaurs is available from past
radiological examination of preserved bones. We statistically test this data
for consistency with rates extrapolated from information on bone cancer in
modern vertebrates, and find that there is no evidence of a different rate.
Thus, this test provides no support for a possible role of ionizing radiation
in the K-T extinction event.
"
0,171,"  We compute solutions of the Lagrangian-Averaged Navier-Stokes alpha-model
(LANS) for significantly higher Reynolds numbers (up to Re 8300) than have
previously been accomplished. This allows sufficient separation of scales to
observe a Navier-Stokes (NS) inertial range followed by a 2nd LANS inertial
range. The analysis of the third-order structure function scaling supports the
predicted l^3 scaling; it corresponds to a k^(-1) scaling of the energy
spectrum. The energy spectrum itself shows a different scaling which goes as
k^1. This latter spectrum is consistent with the absence of stretching in the
sub-filter scales due to the Taylor frozen-in hypothesis employed as a closure
in the derivation of LANS. These two scalings are conjectured to coexist in
different spatial portions of the flow. The l^3 (E(k) k^(-1)) scaling is
subdominant to k^1 in the energy spectrum, but the l^3 scaling is responsible
for the direct energy cascade, as no cascade can result from motions with no
internal degrees of freedom. We verify the prediction for the size of the LANS
attractor resulting from this scaling. From this, we give a methodology either
for arriving at grid-independent solutions for LANS, or for obtaining a
formulation of a LES optimal in the context of the alpha models. The fully
converged grid-independent LANS may not be the best approximation to a direct
numerical simulation of the NS equations since the minimum error is a balance
between truncation errors and the approximation error due to using LANS instead
of the primitive equations. Furthermore, the small-scale behavior of LANS
contributes to a reduction of flux at constant energy, leading to a shallower
energy spectrum for large alpha. These small-scale features, do not preclude
LANS to reproduce correctly the intermittency properties of high Re flow.
"
0,172,"  This paper revisits previous papers related to the theory of relativity.
Afterwards, a reconsideration of the hypothesis of ether-dragging is discussed.
The ether is compatible with the theory of relativity and historical
experiments; this paper explains the Michelson-Morley experiment using the
ether-dragging hypothesis without the orthodox interpretation that the speed c
is a fixed constant in terms of any system of inertial coordinates.
"
0,173,"  In this paper, we used the multiconfiguration Dirac-Fock method to compute
with high precision the influence of the hyperfine interaction on the
$[Ar]3d^{10} 4s4p ^3P_0$ level lifetime in Zn-like ions for stable and some
quasi-stable isotopes of nonzero nuclear spin between Z=30 and Z=92. The
influence of this interaction on the $[Ar]3d^{10} 4s4p ^3P_1 - [Ar]3d^{10} 4s4p
^3P_0$ separation energy is also calculated for the same ions.
"
0,174,"  Dielectric micro-cavities are widely used as laser resonators and
characterizations of their spectra are of interest for various applications. We
experimentally investigate micro-lasers of simple shapes (Fabry-Perot, square,
pentagon, and disk). Their lasing spectra consist mainly of almost equidistant
peaks and the distance between peaks reveals the length of a quantized periodic
orbit. To measure this length with a good precision, it is necessary to take
into account different sources of refractive index dispersion. Our experimental
and numerical results agree with the superscar model describing the formation
of long-lived states in polygonal cavities. The limitations of the
two-dimensional approximation are briefly discussed in connection with
micro-disks.
"
0,175,"  We study cascading failures in networks using a dynamical flow model based on
simple conservation and distribution laws to investigate the impact of
transient dynamics caused by the rebalancing of loads after an initial network
failure (triggering event). It is found that considering the flow dynamics may
imply reduced network robustness compared to previous static overload failure
models. This is due to the transient oscillations or overshooting in the loads,
when the flow dynamics adjusts to the new (remaining) network structure. We
obtain {\em upper} and {\em lower} limits to network robustness, and it is
shown that {\it two} time scales $\tau$ and $\tau_0$, defined by the network
dynamics, are important to consider prior to accurately addressing network
robustness or vulnerability. The robustness of networks showing cascading
failures is generally determined by a complex interplay between the network
topology and flow dynamics, where the ratio $\chi=\tau/\tau_0$ determines the
relative role of the two of them.
"
0,176,"  The influence of excited-state absorption (ESA) and two-exciton processes on
a coherent population transfer with intense ultrashort chirped pulses in
molecular systems in solution has been studied. An unified treatment of
adiabatic rapid passage (ARP) in such systems has been developed using a
three-state electronic system with relaxation treated as a diffusion on
electronic potential energy surfaces. We have shown that ESA has a profound
effect on coherent population transfer in large molecules that necessitates a
more accurate interpretation of experimental data. A simple and physically
clear model for ARP in molecules with three electronic states in solution has
been developed by extending the Landau-Zener calculations putting in a third
level to random crossing of levels. A method for quantum control of two-exciton
states in molecular complexes has been proposed.
"
0,177,"  We report on the frequency performance of a low cost (~500$) radio-frequency
sine wave generator, using direct digital synthesis (DDS) and a
field-programmable gate array (FPGA). The output frequency of the device may be
changed dynamically to any arbitrary value ranging from DC to 10 MHz without
any phase slip. Sampling effects are substantially reduced by a high sample
rate, up to 1 MHz, and by a large memory length, more than 2.10^5 samples. By
using a low noise external oscillator to clock the DDS, we demonstrate a phase
noise as low as that of the master clock, that is at the level of -113
dB.rad^2/Hz at 1 Hz from the carrier for an output frequency of 3.75 MHz. The
device is successfully used to confine an ultracold atomic cloud of rubidium 87
in a RF-based trap, and there is no extra heating from the RF source.
"
0,178,"  The general relativity is the base for any exact evolutionary theory of large
scale structures. We calculate the universal 2+1-dimensional plane equations of
gravitational field in general relativity. Based on the equations, the
evolutions of disk nebula are discussed. A system of nebula can form binary
stars or single star for different conditions. While any simplified linear
theory forms only a single star system. It is proved that the nonlinear
interactions are very general, so the binary stars are also common.
"
0,179,"  After negative temperature is restated, we find that it will derive
necessarily decrease of entropy. Negative temperature is based on the Kelvin
scale and the condition dU>0 and dS<0. Conversely, there is also negative
temperature for dU<0 and dS>0. But, negative temperature is contradiction with
usual meaning of temperature and with some basic concepts of physics and
mathematics. It is a question in nonequilibrium thermodynamics. We proposed a
possibility of decrease of entropy due to fluctuation magnified and internal
interactions in some isolated systems. From this we discuss some possible
examples and theories.
"
0,180,"  This paper is a detailed report on a programme of simulations used to settle
a long-standing issue in the dynamo theory and demonstrate that the fluctuation
dynamo exists in the limit of large magnetic Reynolds number Rm>>1 and small
magnetic Prandtl number Pm<<1. The dependence of the critical Rm_c vs. the
hydrodynamic Reynolds number Re is obtained for 1<Re<6700. In the limit Pm<<1,
Rm_c is ~3 times larger than for Pm>1. The stability curve Rm_c(Re) (and, it is
argued, the nature of the dynamo) is substantially different from the case of
the simulations and liquid-metal experiments with a mean flow. It is not as yet
possible to determine numerically whether the growth rate is ~Rm^{1/2} in the
limit Re>>Rm>>1, as should be the case if the dynamo is driven by the
inertial-range motions. The magnetic-energy spectrum in the low-Pm regime is
qualitatively different from the Pm>1 case and appears to develop a negative
spectral slope, although current resolutions are insufficient to determine its
asymptotic form. At 1<Rm<Rm_c, the magnetic fluctuations induced via the
tangling by turbulence of a weak mean field are investigated and the
possibility of a k^{-1} spectrum above the resistive scale is examined. At low
Rm<1, the induced fluctuations are well described by the quasistatic
approximation; the k^{-11/3} spectrum is confirmed for the first time in direct
numerical simulations.
"
0,181,"  The dynamics of many socioeconomic systems is determined by the decision
making process of agents. The decision process depends on agent's
characteristics, such as preferences, risk aversion, behavioral biases, etc..
In addition, in some systems the size of agents can be highly heterogeneous
leading to very different impacts of agents on the system dynamics. The large
size of some agents poses challenging problems to agents who want to control
their impact, either by forcing the system in a given direction or by hiding
their intentionality. Here we consider the financial market as a model system,
and we study empirically how agents strategically adjust the properties of
large orders in order to meet their preference and minimize their impact. We
quantify this strategic behavior by detecting scaling relations of allometric
nature between the variables characterizing the trading activity of different
institutions. We observe power law distributions in the investment time
horizon, in the number of transactions needed to execute a large order and in
the traded value exchanged by large institutions and we show that heterogeneity
of agents is a key ingredient for the emergence of some aggregate properties
characterizing this complex system.
"
0,182,"  The ordered addition of two Lorentz boosts is normally shown to result in a
boost by utilizing concepts from group theory and non-Euclidian geometry. We
present a method for achieving this addition by performing a sequence of
spatial rotations and uni-dimensional Lorentz transformations. The method is
first developed for two-dimensional space and it is then extended to
three-dimensional space by utilizing the commutative property of the rotation
of the y-z plane and a boost along the x-axis. The method employs only matrix
multiplication and certain invariant quantities that are natural consequences
of spatial rotations and Lorentz transformations. The combining of two boosts
in different directions into a single boost cannot be expected a priori because
we show that the converse of this statement is not true. That is, two rotations
interspersed with a boost cannot always be reduced to a single rotation
preceded and followed by boosts.
"
0,183,"  Contact electrification and triboelectrification are well-known in the case
of dissimilar materials, however the case of charge exchange during friction
between nominally identical insulating materials is less documented. We
experimentally investigated the triboelectrification between two smooth
monocrystalline &#945;-Al 2O 3 (sapphire) antagonists by surface force
measurements with a Surface Force Apparatus (SFA). The force between a sphere
and a plane, both in sapphire, was measured as a function of the sphere-plane
distance D, before and after nano-friction tests, under dry argon atmosphere.
Respective contributions of van der Waals, water meniscus and electrostatic
forces were determined. The estimated Hamaker constant was in good agreement
with the Lifshitz theory, and the dominant meniscus attraction at low
separation could be overcome with small radius sphere. We demonstrated that
electrostatic forces were generated by the nano-friction test and we quantified
the adhesion that results from this contact-electrification. In the first stage
of the unloading process, the short range electrostatic force was found to vary
both with time and distance D. Experimental results were correlated with
surface densities of mobile charges on the two surfaces, and the
time-dependence was related to classical surface transport phenomena on alumina
surfaces.
"
0,184,"  Starting from the governing equations for a quantum magnetoplasma including
the quantum Bohm potential and electron spin-1/2 effects, we show that the
system of quantum magnetohydrodynamic (QMHD) equations admit rarefactive
solitons due to the balance between nonlinearities and quantum
diffraction/tunneling effects. It is found that the electron spin-1/2 effect
introduces a pressure-like term with negative sign in the QMHD equations, which
modifies the shape of the solitary magnetosonic waves and makes them wider and
shallower. Numerical simulations of the time-dependent system shows the
development of rarefactive QMHD solitary waves that are modified by the spin
effects.
"
0,185,"  The frequency distribution of DNA bases A, C, G, T exhibit fractal
fluctuations ubiquitous to dynamical systems in nature. The power spectra of
fractal fluctuations exhibit inverse power law form signifying long-range
correlations between local (small-scale) and global (large-scale)
perturbations. The author has developed a general systems theory based on
classical statistical physics for fractal fluctuations which predicts that the
probability distribution of eddy amplitudes and the variance (square of eddy
amplitude)spectrum of fractal fluctuations follow the universal Boltzmann
inverse power law expressed as a function of the golden mean. The model
predicted distribution is very close to statistical normal distribution for
fluctuations within two standard deviations from the mean and exhibits a fat
long tail. In this paper it is shown that DNA base CG frequency distribution in
Takifugu rubripes (Puffer fish) Genome Release 4 exhibit universal inverse
power law form consistent with model prediction. The observed long-range
correlations in the DNA bases implies that the non-coding 'junk' or 'selfish'
DNA which appear to be redundant, may also contribute to the efficient
functioning of the protein coding DNA, a result supported by recent studies.
"
0,186,"  The cross-correlations between price fluctuations of 201 frequently traded
stocks in the National Stock Exchange (NSE) of India are analyzed in this
paper. We use daily closing prices for the period 1996-2006, which coincides
with the period of rapid transformation of the market following liberalization.
The eigenvalue distribution of the cross-correlation matrix, $\mathbf{C}$, of
NSE is found to be similar to that of developed markets, such as the New York
Stock Exchange (NYSE): the majority of eigenvalues fall within the bounds
expected for a random matrix constructed from mutually uncorrelated time
series. Of the few largest eigenvalues that deviate from the bulk, the largest
is identified with market-wide movements. The intermediate eigenvalues that
occur between the largest and the bulk have been associated in NYSE with
specific business sectors with strong intra-group interactions. However, in the
Indian market, these deviating eigenvalues are comparatively very few and lie
much closer to the bulk. We propose that this is because of the relative lack
of distinct sector identity in the market, with the movement of stocks
dominantly influenced by the overall market trend. This is shown by explicit
construction of the interaction network in the market, first by generating the
minimum spanning tree from the unfiltered correlation matrix, and later, using
an improved method of generating the graph after filtering out the market mode
and random effects from the data. Both methods show, compared to developed
markets, the relative absence of clusters of co-moving stocks that belong to
the same business sector. This is consistent with the general belief that
emerging markets tend to be more correlated than developed markets.
"
0,187,"  In many professons employees are rewarded according to their relative
performance. Corresponding economy can be modeled by taking $N$ independent
agents who gain from the market with a rate which depends on their current
gain. We argue that this simple realistic rate generates a scale free
distribution even though intrinsic ability of agents are marginally different
from each other. As an evidence we provide distribution of scores for two
different systems (a) the global stock game where players invest in real stock
market and (b) the international cricket.
"
0,188,"  We have recorded fluorescence spectra of the atomic rubidium D-lines in the
presence of several hundreds of bars buffer gas pressure. With additional
saturation broadening a spectral linewidth comparable to the thermal energy of
the atoms in the heated gas cell is achieved. An intensity-dependent blue
asymmetry of the spectra is observed, which becomes increasingly pronounced
when extrapolating to infinitely high light intensity. We interpret our results
as evidence for the dressed (coupled atom-light) states to approach thermal
equilibrium.
"
0,189,"  Photonic molecules, named by analogy with chemical molecules, are clusters of
closely located electromagnetically interacting microcavities or ""photonic
atoms"". As two or several microcavities are brought close together, their
optical modes interact, and a rich spectrum of photonic molecule supermodes
emerges, which depends both on geometrical and material properties of
individual cavities and on their mutual interactions. Here, we discuss ways of
controllable manipulation of photonic molecule supermodes, which improve or add
new functionalities to microcavity-based optical components. We present several
optimally-tuned photonic molecule designs for lowering thresholds of
semiconductor microlasers, producing directional light emission, enhancing
sensitivity of microcavity-based bio(chemical)sensors, and optimizing
electromagnetic energy transfer around bends of coupled-cavity waveguides.
Photonic molecules composed of identical microcavities as well as of
microcavities with various degrees of size or material detuning are discussed.
Microwave experiments on scaled photonic molecule structures are currently
under way to confirm our theoretical predictions.
"
0,190,"  We study electric potential of a charge placed in a strong magnetic field
B>>4.4x10^{13}G, as modified by the vacuum polarization. In such field the
electron Larmour radius is much less than its Compton length. At the Larmour
distances a scaling law occurs, with the potential determined by a
magnetic-field-independent function. The scaling regime implies short-range
interaction, expressed by Yukawa law. The electromagnetic interaction regains
its long-range character at distances larger than the Compton length, the
potential decreasing across the magnetic field faster than along. Correction to
the nonrelativistic ground-state energy of a hydrogenlike atom is found. In the
infinite-magnetic-field limit the modified potential becomes the Dirac
delta-function plus a regular background. With this potential the ground-state
energy is finite - the best pronounced effect of the vacuum polarization.
"
0,191,"  This paper uses firm-level data recorded in the AMADEUS database to
investigate the distribution of labour productivity in different European
countries. We find that the upper tail of the empirical productivity
distributions follows a decaying power-law, whose exponent $\alpha$ is obtained
by a semi-parametric estimation technique recently developed by Clementi et al.
(2006). The emergence of ""fat tails"" in productivity distribution has already
been detected in Di Matteo et al. (2005) and explained by means of a model of
social network. Here we show that this model is tested on a broader sample of
countries having different patterns of social network structure. These
different social attitudes, measured using a social capital indicator, reflect
in the power-law exponent estimates, verifying in this way the existence of
linkages among firms' productivity performance and social network.
"
0,192,"  We study thermal Casimir and quantum non-retarded Lifshitz interactions
between dielectrics in general geometries. We map the calculation of the
classical partition function onto a determinant which we discretize and
evaluate with the help of Cholesky factorization. The quantum partition
function is treated by path integral quantization of a set of interacting
dipoles and reduces to a product of determinants. We compare the approximations
of pairwise additivity and proximity force with our numerical methods. We
propose a ``factorization approximation'' which gives rather good numerical
results in the geometries that we study.
"
0,193,"  An acousto-optic cell was used to reduce the speckle noise that reduces the
quality of Hartmann-Shack and other wave-front sensors measuring ocular
aberrations. In the method presented here, a laser beam traverses an
acousto-optic cell, interacting with standing acoustic waves. Speckle reduction
takes place as the incoming beam is diffractively spread across the cornea. The
increased size and the wider angular spread of the incoming beam average out
the speckles, producing a more uniform response of the wave-front sensor.
"
0,194,"  We present a generalization of the pioneering results obtained for single
K-shell photoionization of H-like ions by M. Stobbe [Ann. Phys. 7 (1930) 661]
to the case of the helium isoelectronic sequence. The total cross section of
the process is calculated, taking into account the correlation corrections to
first order of the perturbation theory with respect to the electron-electron
interaction. Predictions are made for the entire non-relativistic energy
domain. The phenomenon of dynamical suppression of correlation effects in the
ionization cross section is discussed.
"
0,195,"  The principal limits for the accuracy of the resonance frequency measurements
set by the asymmetry of the natural resonance line shape are studied and
applied to the recent accurate frequency measurements in the two-photon 1s-2s
resonance and in the one-photon 1s-2p resonance in hydrogen atom. This limit
for 1s-2s resonance is found to be $\sim 10^{-5}$ Hz compared to the accuracy
achieved in experiment $\pm 46$ Hz. In case of deuterium atom the limit is
essentially larger: $10^{-2}$ Hz. For 1s-2p resonance the accuracy limit is
0.17 MHz while the uncertainty of the recent frequency measurement is about 6
MHz.
"
0,196,"  Analytical relationships for the surface and curvature energies of oblate and
prolate semi-spheroidal atomic clusters have been obtained. By modifying the
cluster shape from a spheroid to a semi-spheroid the most stable shape was
changed from a sphere to a superdeformed prolate semi-spheroid (including the
flat surface of the end cap). Potential energy surfaces vs. deformation and the
number of atoms, N, illustrate this property independent of N.
"
0,197,"  Potential energy curves for excited leptonic states of the
helium-antihydrogen system are calculated within Ritz' variational approach. An
explicitly correlated ansatz for the leptonic wave function is employed
describing accurately the motion of the leptons (two electrons and positron) in
the field of the helium nucleus and of the antiproton with arbitrary orbital
angular momentum projection $\Lambda$ onto the internuclear axis. Results for
$\Lambda$=0, 1 and 30 are presented. For quasibound states with large values of
$\Lambda$ and rotational quantum numbers $J>\Lambda$ no annihilation and
rearrangement decay channels occur, i. e. they are metastable.
"
0,198,"  We study semi-analytically and in a consistent manner, the generation of a
mean velocity field $\bar{\mathbf{U}}$ by helical MHD turbulence, and the
effect that this field can have on a Mean Field Dynamo. Assuming a prescribed,
maximally helical small scale velocity field, we show that large scale flows
can be generated in MHD turbulent flows, via small scale Lorentz force. These
flows back-react on the mean electromotive force of a Mean Field Dynamo through
new terms, leaving the original $\alpha $ and $\beta $ terms explicitly
unmodified. Cross-helicity plays the key role in interconnecting all the
effects. In the minimal $\tau$ closure that we chose to work with, the effects
are stronger for large relaxation times.
"
0,199,"  My object in the present paper is to: (1) introduce physicists to the life
and work of Whitehead; (2) outline the content of his book ""The Principle of
Relativity""; (3) present Whitehead's basic criticism of the General Theory of
Relativity which, to my mind, has never been rebutted or properly appreciated,
even by GTR specialists; (4) propose a significant relevant research problem;
and (5) summarize some of the rather radical implications of the acceptance of
Whitehead's observations, including that spacetime is not curved.
"
0,200,"  We continue our study of chaotic mixing and transport of passive particles in
a simple model of a meandering jet flow [Prants, et al, Chaos {\bf 16}, 033117
(2006)]. In the present paper we study and explain phenomenologically a
connection between dynamical, topological, and statistical properties of
chaotic mixing and transport in the model flow in terms of dynamical traps,
singular zones in the phase space where particles may spend arbitrary long but
finite time [Zaslavsky, Phys. D {\bf 168--169}, 292 (2002)]. The transport of
passive particles is described in terms of lengths and durations of zonal
flights which are events between two successive changes of sign of zonal
velocity. Some peculiarities of the respective probability density functions
for short flights are proven to be caused by the so-called rotational-islands
traps connected with the boundaries of resonant islands (including those of the
vortex cores) filled with the particles moving in the same frame. Whereas, the
statistics of long flights can be explained by the influence of the so-called
ballistic-islands traps filled with the particles moving from a frame to frame.
"
0,201,"  In his paper the heating of the fullerenes by ultra-short laser pulses is
investigated. The thermal Heaviside equation is formulated and solved for the
Cauchy initial condition The effective thermal relaxation time is calculated..
  Key words: fullerenes, Heaviside thermal equation, effective thermal
relaxation time.
"
0,202,"  We study the quantum properties of Rydberg atoms in a magnetic
Ioffe-Pritchard trap which is superimposed by a homogeneous electric field.
Trapped Rydberg atoms can be created in long-lived electronic states exhibiting
a permanent electric dipole moment of several hundred Debye. The resulting
dipole-dipole interaction in conjunction with the radial confinement is
demonstrated to give rise to an effectively one-dimensional ultracold Rydberg
gas with a macroscopic interparticle distance. We derive analytical expressions
for the electric dipole moment and the critical linear density of Rydberg
atoms.
"
