Label,Number,Abstract
1,153,"  The memory-type control charts, such as EWMA and CUSUM, are powerful tools
for detecting small quality changes in univariate and multivariate processes.
Many papers on economic design of these control charts use the formula proposed
by Lorenzen and Vance (1986) [Lorenzen, T. J., & Vance, L. C. (1986). The
economic design of control charts: A unified approach. Technometrics, 28(1),
3-10, DOI: 10.2307/1269598]. This paper shows that this formula is not correct
for memory-type control charts and its values can significantly deviate from
the original values even if the ARL values used in this formula are accurately
computed. Consequently, the use of this formula can result in charts that are
not economically optimal. The formula is corrected for memory-type control
charts, but unfortunately the modified formula is not a helpful tool from a
computational perspective. We show that simulation-based optimization is a
possible alternative method.
"
1,154,"  Shrinkage estimation usually reduces variance at the cost of bias. But when
we care only about some parameters of a model, I show that we can reduce
variance without incurring bias if we have additional information about the
distribution of covariates. In a linear regression model with homoscedastic
Normal noise, I consider shrinkage estimation of the nuisance parameters
associated with control variables. For at least three control variables and
exogenous treatment, I establish that the standard least-squares estimator is
dominated with respect to squared-error loss in the treatment effect even among
unbiased estimators and even when the target parameter is low-dimensional. I
construct the dominating estimator by a variant of James-Stein shrinkage in a
high-dimensional Normal-means problem. It can be interpreted as an invariant
generalized Bayes estimator with an uninformative (improper) Jeffreys prior in
the target parameter.
"
1,155,"  The two-stage least-squares (2SLS) estimator is known to be biased when its
first-stage fit is poor. I show that better first-stage prediction can
alleviate this bias. In a two-stage linear regression model with Normal noise,
I consider shrinkage in the estimation of the first-stage instrumental variable
coefficients. For at least four instrumental variables and a single endogenous
regressor, I establish that the standard 2SLS estimator is dominated with
respect to bias. The dominating IV estimator applies James-Stein type shrinkage
in a first-stage high-dimensional Normal-means problem followed by a
control-function approach in the second stage. It preserves invariances of the
structural instrumental variable equations.
"
1,156,"  Econometrics and machine learning seem to have one common goal: to construct
a predictive model, for a variable of interest, using explanatory variables (or
features). However, these two fields developed in parallel, thus creating two
different cultures, to paraphrase Breiman (2001). The first was to build
probabilistic models to describe economic phenomena. The second uses algorithms
that will learn from their mistakes, with the aim, most often to classify
(sounds, images, etc.). Recently, however, learning models have proven to be
more effective than traditional econometric techniques (with a price to pay
less explanatory power), and above all, they manage to manage much larger data.
In this context, it becomes necessary for econometricians to understand what
these two cultures are, what opposes them and especially what brings them
closer together, in order to appropriate tools developed by the statistical
learning community to integrate them into Econometric models.
"
1,157,"  It is known that the common factors in a large panel of data can be
consistently estimated by the method of principal components, and principal
components can be constructed by iterative least squares regressions. Replacing
least squares with ridge regressions turns out to have the effect of shrinking
the singular values of the common component and possibly reducing its rank. The
method is used in the machine learning literature to recover low-rank matrices.
We study the procedure from the perspective of estimating a minimum-rank
approximate factor model. We show that the constrained factor estimates are
biased but can be more efficient in terms of mean-squared errors. Rank
consideration suggests a data-dependent penalty for selecting the number of
factors. The new criterion is more conservative in cases when the nominal
number of factors is inflated by the presence of weak factors or large
measurement noise. The framework is extended to incorporate a priori linear
constraints on the loadings. We provide asymptotic results that can be used to
test economic hypotheses.
"
1,158,"  We add the assumption that players know their opponents' payoff functions and
rationality to a model of non-equilibrium learning in signaling games. Agents
are born into player roles and play against random opponents every period.
Inexperienced agents are uncertain about the prevailing distribution of
opponents' play, but believe that opponents never choose conditionally
dominated strategies. Agents engage in active learning and update beliefs based
on personal observations. Payoff information can refine or expand learning
predictions, since patient young senders' experimentation incentives depend on
which receiver responses they deem plausible. We show that with payoff
knowledge, the limiting set of long-run learning outcomes is bounded above by
rationality-compatible equilibria (RCE), and bounded below by uniform RCE. RCE
refine the Intuitive Criterion (Cho and Kreps, 1987) and include all divine
equilibria (Banks and Sobel, 1987). Uniform RCE sometimes but not always
exists, and implies universally divine equilibrium.
"
1,159,"  We show that estimators based on spectral regularization converge to the best
approximation of a structural parameter in a class of nonidentified linear
ill-posed inverse models. Importantly, this convergence holds in the uniform
and Hilbert space norms. We describe several circumstances when the best
approximation coincides with a structural parameter, or at least reasonably
approximates it, and discuss how our results can be useful in the partial
identification setting. Lastly, we document that identification failures have
important implications for the asymptotic distribution of a linear functional
of regularized estimators, which can have a weighted chi-squared component. The
theory is illustrated for various high-dimensional and nonparametric IV
regressions.
"
1,160,"  This note is a contribution to the debate about the optimal algorithm for
Economic Complexity that recently appeared on ArXiv [1, 2] . The authors of [2]
eventually agree that the ECI+ algorithm [1] consists just in a renaming of the
Fitness algorithm we introduced in 2012, as we explicitly showed in [3].
However, they omit any comment on the fact that their extensive numerical tests
claimed to demonstrate that the same algorithm works well if they name it ECI+,
but not if its name is Fitness. They should realize that this eliminates any
credibility to their numerical methods and therefore also to their new
analysis, in which they consider many algorithms [2]. Since by their own
admission the best algorithm is the Fitness one, their new claim became that
the search for the best algorithm is pointless and all algorithms are alike.
This is exactly the opposite of what they claimed a few days ago and it does
not deserve much comments. After these clarifications we also present a
constructive analysis of the status of Economic Complexity, its algorithms, its
successes and its perspectives. For us the discussion closes here, we will not
reply to further comments.
"
1,161,"  A counterparty credit limit (CCL) is a limit that is imposed by a financial
institution to cap its maximum possible exposure to a specified counterparty.
CCLs help institutions to mitigate counterparty credit risk via selective
diversification of their exposures. In this paper, we analyze how CCLs impact
the prices that institutions pay for their trades during everyday trading. We
study a high-quality data set from a large electronic trading platform in the
foreign exchange spot market, which enables institutions to apply CCLs. We find
empirically that CCLs had little impact on the vast majority of trades in this
data. We also study the impact of CCLs using a new model of trading. By
simulating our model with different underlying CCL networks, we highlight that
CCLs can have a major impact in some situations.
"
1,162,"  This article reviews recent advances in fixed effect estimation of panel data
models for long panels, where the number of time periods is relatively large.
We focus on semiparametric models with unobserved individual and time effects,
where the distribution of the outcome variable conditional on covariates and
unobserved effects is specified parametrically, while the distribution of the
unobserved effects is left unrestricted. Compared to existing reviews on long
panels (Arellano and Hahn 2007; a section in Arellano and Bonhomme 2011) we
discuss models with both individual and time effects, split-panel Jackknife
bias corrections, unbalanced panels, distribution and quantile effects, and
other extensions. Understanding and correcting the incidental parameter bias
caused by the estimation of many fixed effects is our main focus, and the
unifying theme is that the order of this bias is given by the simple formula
p/n for all models discussed, with p the number of estimated parameters and n
the total sample size.
"
1,163,"  This paper considers the identification of treatment effects on conditional
transition probabilities. We show that even under random assignment only the
instantaneous average treatment effect is point identified. Since treated and
control units drop out at different rates, randomization only ensures the
comparability of treatment and controls at the time of randomization, so that
long-run average treatment effects are not point identified. Instead we derive
informative bounds on these average treatment effects. Our bounds do not impose
(semi)parametric restrictions, for example, proportional hazards. We also
explore various assumptions such as monotone treatment response, common shocks
and positively correlated outcomes that tighten the bounds.
"
1,164,"  We propose an inference procedure for estimators defined by mathematical
programming problems, focusing on the important special cases of linear
programming (LP) and quadratic programming (QP). In these settings, the
coefficients in both the objective function and the constraints of the
mathematical programming problem may be estimated from data and hence involve
sampling error. Our inference approach exploits the characterization of the
solutions to these programming problems by complementarity conditions; by doing
so, we can transform the problem of doing inference on the solution of a
constrained optimization problem (a non-standard inference problem) into one
involving inference based on a set of inequalities with pre-estimated
coefficients, which is much better understood. We evaluate the performance of
our procedure in several Monte Carlo simulations and an empirical application
to the classic portfolio selection problem in finance.
"
1,165,"  This paper establishes a general equivalence between discrete choice and
rational inattention models. Matejka and McKay (2015, AER) showed that when
information costs are modelled using the Shannon entropy function, the
resulting choice probabilities in the rational inattention model take the
multinomial logit form. By exploiting convex-analytic properties of the
discrete choice model, we show that when information costs are modelled using a
class of generalized entropy functions, the choice probabilities in any
rational inattention model are observationally equivalent to some additive
random utility discrete choice model and vice versa. Thus any additive random
utility model can be given an interpretation in terms of boundedly rational
behavior. This includes empirically relevant specifications such as the probit
and nested logit models.
"
1,166,"  We analyze the empirical content of the Roy model, stripped down to its
essential features, namely sector specific unobserved heterogeneity and
self-selection on the basis of potential outcomes. We characterize sharp bounds
on the joint distribution of potential outcomes and testable implications of
the Roy self-selection model under an instrumental constraint on the joint
distribution of potential outcomes we call stochastically monotone instrumental
variable (SMIV). We show that testing the Roy model selection is equivalent to
testing stochastic monotonicity of observed outcomes relative to the
instrument. We apply our sharp bounds to the derivation of a measure of
departure from Roy self-selection to identify values of observable
characteristics that induce the most costly misallocation of talent and sector
and are therefore prime targets for intervention. Special emphasis is put on
the case of binary outcomes, which has received little attention in the
literature to date. For richer sets of outcomes, we emphasize the distinction
between pointwise sharp bounds and functional sharp bounds, and its importance,
when constructing sharp bounds on functional features, such as inequality
measures. We analyze a Roy model of college major choice in Canada and Germany
within this framework, and we take a new look at the under-representation of
women in~STEM.
"
1,167,"  The ongoing net neutrality debate has generated a lot of heated discussions
on whether or not monetary interactions should be regulated between content and
access providers. Among the several topics discussed, `differential pricing'
has recently received attention due to `zero-rating' platforms proposed by some
service providers. In the differential pricing scheme, Internet Service
Providers (ISPs) can exempt data access charges for on content from certain CPs
(zero-rated) while no exemption is on content from other CPs. This allows the
possibility for Content Providers (CPs) to make `sponsorship' agreements to
zero-rate their content and attract more user traffic. In this paper, we study
the effect of differential pricing on various players in the Internet. We first
consider a model with a monopolistic ISP and multiple CPs where users select
CPs based on the quality of service (QoS) and data access charges. We show that
in a differential pricing regime 1) a CP offering low QoS can make have higher
surplus than a CP offering better QoS through sponsorships. 2) Overall QoS
(mean delay) for end users can degrade under differential pricing schemes. In
the oligopolistic market with multiple ISPs, users tend to select the ISP with
lowest ISP resulting in same type of conclusions as in the monopolistic market.
We then study how differential pricing effects the revenue of ISPs.
"
1,168,"  This paper presents an intertemporal bimodal network to analyze the evolution
of the semantic content of a scientific field within the framework of topic
modeling, namely using the Latent Dirichlet Allocation (LDA). The main
contribution is the conceptualization of the topic dynamics and its
formalization and codification into an algorithm. To benchmark the
effectiveness of this approach, we propose three indexes which track the
transformation of topics over time, their rate of birth and death, and the
novelty of their content. Applying the LDA, we test the algorithm both on a
controlled experiment and on a corpus of several thousands of scientific papers
over a period of more than 100 years which account for the history of the
economic thought.
"
1,169,"  This paper derives conditions under which preferences and technology are
nonparametrically identified in hedonic equilibrium models, where products are
differentiated along more than one dimension and agents are characterized by
several dimensions of unobserved heterogeneity. With products differentiated
along a quality index and agents characterized by scalar unobserved
heterogeneity, single crossing conditions on preferences and technology provide
identifying restrictions in Ekeland, Heckman and Nesheim (2004) and Heckman,
Matzkin and Nesheim (2010). We develop similar shape restrictions in the
multi-attribute case. These shape restrictions, which are based on optimal
transport theory and generalized convexity, allow us to identify preferences
for goods differentiated along multiple dimensions, from the observation of a
single market. We thereby derive nonparametric identification results for
nonseparable simultaneous equations and multi-attribute hedonic equilibrium
models with (possibly) multiple dimensions of unobserved heterogeneity. One of
our results is a proof of absolute continuity of the distribution of
endogenously traded qualities, which is of independent interest.
"
1,170,"  In many macroeconomic applications, confidence intervals for impulse
responses are constructed by estimating VAR models in levels - ignoring
cointegration rank uncertainty. We investigate the consequences of ignoring
this uncertainty. We adapt several methods for handling model uncertainty and
highlight their shortcomings. We propose a new method -
Weighted-Inference-by-Model-Plausibility (WIMP) - that takes rank uncertainty
into account in a data-driven way. In simulations the WIMP outperforms all
other methods considered, delivering intervals that are robust to rank
uncertainty, yet not overly conservative. We also study potential ramifications
of rank uncertainty on applied macroeconomic analysis by re-assessing the
effects of fiscal policy shocks.
"
1,171,"  The uncertainty and robustness of Computable General Equilibrium models can
be assessed by conducting a Systematic Sensitivity Analysis. Different methods
have been used in the literature for SSA of CGE models such as Gaussian
Quadrature and Monte Carlo methods. This paper explores the use of Quasi-random
Monte Carlo methods based on the Halton and Sobol' sequences as means to
improve the efficiency over regular Monte Carlo SSA, thus reducing the
computational requirements of the SSA. The findings suggest that by using
low-discrepancy sequences, the number of simulations required by the regular MC
SSA methods can be notably reduced, hence lowering the computational time
required for SSA of CGE models.
"
1,172,"  We propose a method of estimating the linear-in-means model of peer effects
in which the peer group, defined by a social network, is endogenous in the
outcome equation for peer effects. Endogeneity is due to unobservable
individual characteristics that influence both link formation in the network
and the outcome of interest. We propose two estimators of the peer effect
equation that control for the endogeneity of the social connections using a
control function approach. We leave the functional form of the control function
unspecified and treat it as unknown. To estimate the model, we use a sieve
semiparametric approach, and we establish asymptotics of the semiparametric
estimator.
"
1,173,"  Gaussian graphical models are recently used in economics to obtain networks
of dependence among agents. A widely-used estimator is the Graphical Lasso
(GLASSO), which amounts to a maximum likelihood estimation regularized using
the $L_{1,1}$ matrix norm on the precision matrix $\Omega$. The $L_{1,1}$ norm
is a lasso penalty that controls for sparsity, or the number of zeros in
$\Omega$. We propose a new estimator called Structured Graphical Lasso
(SGLASSO) that uses the $L_{1,2}$ mixed norm. The use of the $L_{1,2}$ penalty
controls for the structure of the sparsity in $\Omega$. We show that when the
network size is fixed, SGLASSO is asymptotically equivalent to an infeasible
GLASSO problem which prioritizes the sparsity-recovery of high-degree nodes.
Monte Carlo simulation shows that SGLASSO outperforms GLASSO in terms of
estimating the overall precision matrix and in terms of estimating the
structure of the graphical model. In an empirical illustration using a classic
firms' investment dataset, we obtain a network of firms' dependence that
exhibits the core-periphery structure, with General Motors, General Electric
and U.S. Steel forming the core group of firms.
"
1,174,"  This paper considers the problem of forecasting a collection of short time
series using cross sectional information in panel data. We construct point
predictors using Tweedie's formula for the posterior mean of heterogeneous
coefficients under a correlated random effects distribution. This formula
utilizes cross-sectional information to transform the unit-specific (quasi)
maximum likelihood estimator into an approximation of the posterior mean under
a prior distribution that equals the population distribution of the random
coefficients. We show that the risk of a predictor based on a non-parametric
estimate of the Tweedie correction is asymptotically equivalent to the risk of
a predictor that treats the correlated-random-effects distribution as known
(ratio-optimality). Our empirical Bayes predictor performs well compared to
various competitors in a Monte Carlo study. In an empirical application we use
the predictor to forecast revenues for a large panel of bank holding companies
and compare forecasts that condition on actual and severely adverse
macroeconomic conditions.
"
1,175,"  There is a fast growing literature that set-identifies structural vector
autoregressions (SVARs) by imposing sign restrictions on the responses of a
subset of the endogenous variables to a particular structural shock
(sign-restricted SVARs). Most methods that have been used to construct
pointwise coverage bands for impulse responses of sign-restricted SVARs are
justified only from a Bayesian perspective. This paper demonstrates how to
formulate the inference problem for sign-restricted SVARs within a
moment-inequality framework. In particular, it develops methods of constructing
confidence bands for impulse response functions of sign-restricted SVARs that
are valid from a frequentist perspective. The paper also provides a comparison
of frequentist and Bayesian coverage bands in the context of an empirical
application - the former can be substantially wider than the latter.
"
1,176,"  We systematically investigate the effect heterogeneity of job search
programmes for unemployed workers. To investigate possibly heterogeneous
employment effects, we combine non-experimental causal empirical models with
Lasso-type estimators. The empirical analyses are based on rich administrative
data from Swiss social security records. We find considerable heterogeneities
only during the first six months after the start of training. Consistent with
previous results of the literature, unemployed persons with fewer employment
opportunities profit more from participating in these programmes. Furthermore,
we also document heterogeneous employment effects by residence status. Finally,
we show the potential of easy-to-implement programme participation rules for
improving average employment effects of these active labour market programmes.
"
1,177,"  Dynamic contracts with multiple agents is a classical decentralized
decision-making problem with asymmetric information. In this paper, we extend
the single-agent dynamic incentive contract model in continuous-time to a
multi-agent scheme in finite horizon and allow the terminal reward to be
dependent on the history of actions and incentives. We first derive a set of
sufficient conditions for the existence of optimal contracts in the most
general setting and conditions under which they form a Nash equilibrium. Then
we show that the principal's problem can be converted to solving
Hamilton-Jacobi-Bellman (HJB) equation requiring a static Nash equilibrium.
Finally, we provide a framework to solve this problem by solving partial
differential equations (PDE) derived from backward stochastic differential
equations (BSDE).
"
1,178,"  To quantify uncertainty around point estimates of conditional objects such as
conditional means or variances, parameter uncertainty has to be taken into
account. Attempts to incorporate parameter uncertainty are typically based on
the unrealistic assumption of observing two independent processes, where one is
used for parameter estimation, and the other for conditioning upon. Such
unrealistic foundation raises the question whether these intervals are
theoretically justified in a realistic setting. This paper presents an
asymptotic justification for this type of intervals that does not require such
an unrealistic assumption, but relies on a sample-split approach instead. By
showing that our sample-split intervals coincide asymptotically with the
standard intervals, we provide a novel, and realistic, justification for
confidence intervals of conditional objects. The analysis is carried out for a
rich class of time series models.
"
1,179,"  This paper presents a new estimator of the intercept of a linear regression
model in cases where the outcome varaible is observed subject to a selection
rule. The intercept is often in this context of inherent interest; for example,
in a program evaluation context, the difference between the intercepts in
outcome equations for participants and non-participants can be interpreted as
the difference in average outcomes of participants and their counterfactual
average outcomes if they had chosen not to participate. The new estimator can
under mild conditions exhibit a rate of convergence in probability equal to
$n^{-p/(2p+1)}$, where $p\ge 2$ is an integer that indexes the strength of
certain smoothness assumptions. This rate of convergence is shown in this
context to be the optimal rate of convergence for estimation of the intercept
parameter in terms of a minimax criterion. The new estimator, unlike other
proposals in the literature, is under mild conditions consistent and
asymptotically normal with a rate of convergence that is the same regardless of
the degree to which selection depends on unobservables in the outcome equation.
Simulation evidence and an empirical example are included.
"
1,180,"  Identification of the parameters of stable linear dynamical systems is a
well-studied problem in the literature, both in the low and high-dimensional
settings. However, there are hardly any results for the unstable case,
especially regarding finite time bounds. For this setting, classical results on
least-squares estimation of the dynamics parameters are not applicable and
therefore new concepts and technical approaches need to be developed to address
the issue. Unstable linear systems arise in key real applications in control
theory, econometrics, and finance. This study establishes finite time bounds
for the identification error of the least-squares estimates for a fairly large
class of heavy-tailed noise distributions, and transition matrices of such
systems. The results relate the time length (samples) required for estimation
to a function of the problem dimension and key characteristics of the true
underlying transition matrix and the noise distribution. To establish them,
appropriate concentration inequalities for random matrices and for sequences of
martingale differences are leveraged.
"
1,181,"  Gale, Kuhn and Tucker (1950) introduced two ways to reduce a zero-sum game by
packaging some strategies with respect to a probability distribution on them.
In terms of value, they gave conditions for a desirable reduction. We show that
a probability distribution for a desirable reduction relies on optimal
strategies in the original game. Also, we correct an improper example given by
them to show that the reverse of a theorem does not hold.
"
1,182,"  In empirical work it is common to estimate parameters of models and report
associated standard errors that account for ""clustering"" of units, where
clusters are defined by factors such as geography. Clustering adjustments are
typically motivated by the concern that unobserved components of outcomes for
units within clusters are correlated. However, this motivation does not provide
guidance about questions such as: (i) Why should we adjust standard errors for
clustering in some situations but not others? How can we justify the common
practice of clustering in observational studies but not randomized experiments,
or clustering by state but not by gender? (ii) Why is conventional clustering a
potentially conservative ""all-or-nothing"" adjustment, and are there alternative
methods that respond to data and are less conservative? (iii) In what settings
does the choice of whether and how to cluster make a difference? We address
these questions using a framework of sampling and design inference. We argue
that clustering can be needed to address sampling issues if sampling follows a
two stage process where in the first stage, a subset of clusters are sampled
from a population of clusters, and in the second stage, units are sampled from
the sampled clusters. Then, clustered standard errors account for the existence
of clusters in the population that we do not see in the sample. Clustering can
be needed to account for design issues if treatment assignment is correlated
with membership in a cluster. We propose new variance estimators to deal with
intermediate settings where conventional cluster standard errors are
unnecessarily conservative and robust standard errors are too small.
"
1,183,"  In this paper, a unified approach is proposed to derive the exact local
asymptotic power for panel unit root tests, which is one of the most important
issues in nonstationary panel data literature. Two most widely used panel unit
root tests known as Levin-Lin-Chu (LLC, Levin, Lin and Chu (2002)) and
Im-Pesaran-Shin (IPS, Im, Pesaran and Shin (2003)) tests are systematically
studied for various situations to illustrate our method. Our approach is
characteristic function based, and can be used directly in deriving the moments
of the asymptotic distributions of these test statistics under the null and the
local-to-unity alternatives. For the LLC test, the approach provides an
alternative way to obtain the results that can be derived by the existing
method. For the IPS test, the new results are obtained, which fills the gap in
the literature where few results exist, since the IPS test is non-admissible.
Moreover, our approach has the advantage in deriving Edgeworth expansions of
these tests, which are also given in the paper. The simulations are presented
to illustrate our theoretical findings.
"
1,184,"  With the advent of Big Data, nowadays in many applications databases
containing large quantities of similar time series are available. Forecasting
time series in these domains with traditional univariate forecasting procedures
leaves great potentials for producing accurate forecasts untapped. Recurrent
neural networks (RNNs), and in particular Long Short-Term Memory (LSTM)
networks, have proven recently that they are able to outperform
state-of-the-art univariate time series forecasting methods in this context
when trained across all available time series. However, if the time series
database is heterogeneous, accuracy may degenerate, so that on the way towards
fully automatic forecasting methods in this space, a notion of similarity
between the time series needs to be built into the methods. To this end, we
present a prediction model that can be used with different types of RNN models
on subgroups of similar time series, which are identified by time series
clustering techniques. We assess our proposed methodology using LSTM networks,
a widely popular RNN variant. Our method achieves competitive results on
benchmarking datasets under competition evaluation procedures. In particular,
in terms of mean sMAPE accuracy, it consistently outperforms the baseline LSTM
model and outperforms all other methods on the CIF2016 forecasting competition
dataset.
"
1,185,"  Given a sample of bids from independent auctions, this paper examines the
question of inference on auction fundamentals (e.g. valuation distributions,
welfare measures) under weak assumptions on information structure. The question
is important as it allows us to learn about the valuation distribution in a
robust way, i.e., without assuming that a particular information structure
holds across observations. We leverage the recent contributions of
\cite{Bergemann2013} in the robust mechanism design literature that exploit the
link between Bayesian Correlated Equilibria and Bayesian Nash Equilibria in
incomplete information games to construct an econometrics framework for
learning about auction fundamentals using observed data on bids. We showcase
our construction of identified sets in private value and common value auctions.
Our approach for constructing these sets inherits the computational simplicity
of solving for correlated equilibria: checking whether a particular valuation
distribution belongs to the identified set is as simple as determining whether
a {\it linear} program is feasible. A similar linear program can be used to
construct the identified set on various welfare measures and counterfactual
objects. For inference and to summarize statistical uncertainty, we propose
novel finite sample methods using tail inequalities that are used to construct
confidence regions on sets. We also highlight methods based on Bayesian
bootstrap and subsampling. A set of Monte Carlo experiments show adequate
finite sample properties of our inference procedures. We illustrate our methods
using data from OCS auctions.
"
1,186,"  This paper examines and proposes several attribution modeling methods that
quantify how revenue should be attributed to online advertising inputs. We
adopt and further develop relative importance method, which is based on
regression models that have been extensively studied and utilized to
investigate the relationship between advertising efforts and market reaction
(revenue). Relative importance method aims at decomposing and allocating
marginal contributions to the coefficient of determination (R^2) of regression
models as attribution values. In particular, we adopt two alternative
submethods to perform this decomposition: dominance analysis and relative
weight analysis. Moreover, we demonstrate an extension of the decomposition
methods from standard linear model to additive model. We claim that our new
approaches are more flexible and accurate in modeling the underlying
relationship and calculating the attribution values. We use simulation examples
to demonstrate the superior performance of our new approaches over traditional
methods. We further illustrate the value of our proposed approaches using a
real advertising campaign dataset.
"
1,187,"  This paper characterizes the minimax linear estimator of the value of an
unknown function at a boundary point of its domain in a Gaussian white noise
model under the restriction that the first-order derivative of the unknown
function is Lipschitz continuous (the second-order H\""{o}lder class). The
result is then applied to construct the minimax optimal estimator for the
regression discontinuity design model, where the parameter of interest involves
function values at boundary points.
"
1,188,"  We review recent advances in modal regression studies using kernel density
estimation. Modal regression is an alternative approach for investigating
relationship between a response variable and its covariates. Specifically,
modal regression summarizes the interactions between the response variable and
covariates using the conditional mode or local modes. We first describe the
underlying model of modal regression and its estimators based on kernel density
estimation. We then review the asymptotic properties of the estimators and
strategies for choosing the smoothing bandwidth. We also discuss useful
algorithms and similar alternative approaches for modal regression, and propose
future direction in this field.
"
1,189,"  The recent research report of U.S. Department of Energy prompts us to
re-examine the pricing theories applied in electricity market design. The
theory of spot pricing is the basis of electricity market design in many
countries, but it has two major drawbacks: one is that it is still based on the
traditional hourly scheduling/dispatch model, ignores the crucial time
continuity in electric power production and consumption and does not treat the
inter-temporal constraints seriously; the second is that it assumes that the
electricity products are homogeneous in the same dispatch period and cannot
distinguish the base, intermediate and peak power with obviously different
technical and economic characteristics. To overcome the shortcomings, this
paper presents a continuous time commodity model of electricity, including spot
pricing model and load duration model. The market optimization models under the
two pricing mechanisms are established with the Riemann and Lebesgue integrals
respectively and the functional optimization problem are solved by the
Euler-Lagrange equation to obtain the market equilibria. The feasibility of
pricing according to load duration is proved by strict mathematical derivation.
Simulation results show that load duration pricing can correctly identify and
value different attributes of generators, reduce the total electricity
purchasing cost, and distribute profits among the power plants more equitably.
The theory and methods proposed in this paper will provide new ideas and
theoretical foundation for the development of electric power markets.
"
1,190,"  We generalize the approach of Carlier (2001) and provide an existence proof
for the multidimensional screening problem with general nonlinear preferences.
We first formulate the principal's problem as a maximization problem with
$G$-convexity constraints and then use $G$-convex analysis to prove existence.
"
1,191,"  This study proposes a simple technique for propensity score matching for
multiple treatment levels under the strong unconfoundedness assumption with the
help of the Aitchison distance proposed in the field of compositional data
analysis (CODA).
"
1,192,"  Binary classification is highly used in credit scoring in the estimation of
probability of default. The validation of such predictive models is based both
on rank ability, and also on calibration (i.e. how accurately the probabilities
output by the model map to the observed probabilities). In this study we cover
the current best practices regarding calibration for binary classification, and
explore how different approaches yield different results on real world credit
scoring data. The limitations of evaluating credit scoring models using only
rank ability metrics are explored. A benchmark is run on 18 real world
datasets, and results compared. The calibration techniques used are Platt
Scaling and Isotonic Regression. Also, different machine learning models are
used: Logistic Regression, Random Forest Classifiers, and Gradient Boosting
Classifiers. Results show that when the dataset is treated as a time series,
the use of re-calibration with Isotonic Regression is able to improve the long
term calibration better than the alternative methods. Using re-calibration, the
non-parametric models are able to outperform the Logistic Regression on Brier
Score Loss.
"
1,193,"  Ratio of medians or other suitable quantiles of two distributions is widely
used in medical research to compare treatment and control groups or in
economics to compare various economic variables when repeated cross-sectional
data are available. Inspired by the so-called growth incidence curves
introduced in poverty research, we argue that the ratio of quantile functions
is a more appropriate and informative tool to compare two distributions. We
present an estimator for the ratio of quantile functions and develop
corresponding simultaneous confidence bands, which allow to assess significance
of certain features of the quantile functions ratio. Derived simultaneous
confidence bands rely on the asymptotic distribution of the quantile functions
ratio and do not require re-sampling techniques. The performance of the
simultaneous confidence bands is demonstrated in simulations. Analysis of the
expenditure data from Uganda in years 1999, 2002 and 2005 illustrates the
relevance of our approach.
"
1,194,"  Constraining the maximum likelihood density estimator to satisfy a
sufficiently strong constraint, $\log-$concavity being a common example, has
the effect of restoring consistency without requiring additional parameters.
Since many results in economics require densities to satisfy a regularity
condition, these estimators are also attractive for the structural estimation
of economic models. In all of the examples of regularity conditions provided by
Bagnoli and Bergstrom (2005) and Ewerhart (2013), $\log-$concavity is
sufficient to ensure that the density satisfies the required conditions.
However, in many cases $\log-$concavity is far from necessary, and it has the
unfortunate side effect of ruling out sub-exponential tail behavior.
  In this paper, we use optimal transport to formulate a shape constrained
density estimator. We initially describe the estimator using a $\rho-$concavity
constraint. In this setting we provide results on consistency, asymptotic
distribution, convexity of the optimization problem defining the estimator, and
formulate a test for the null hypothesis that the population density satisfies
a shape constraint. Afterward, we provide sufficient conditions for these
results to hold using an arbitrary shape constraint. This generalization is
used to explore whether the California Department of Transportation's decision
to award construction contracts with the use of a first price auction is cost
minimizing. We estimate the marginal costs of construction firms subject to
Myerson's (1981) regularity condition, which is a requirement for the first
price reverse auction to be cost minimizing. The proposed test fails to reject
that the regularity condition is satisfied.
"
1,195,"  We present the calibrated-projection MATLAB package implementing the method
to construct confidence intervals proposed by Kaido, Molinari and Stoye (2017).
This manual provides details on how to use the package for inference on
projections of partially identified parameters. It also explains how to use the
MATLAB functions we developed to compute confidence intervals on solutions of
nonlinear optimization problems with estimated constraints.
"
1,196,"  In this paper we study methods for estimating causal effects in settings with
panel data, where some units are exposed to a treatment during some periods and
the goal is estimating counterfactual (untreated) outcomes for the treated
unit/period combinations. We propose a class of matrix completion estimators
that uses the observed elements of the matrix of control outcomes corresponding
to untreated unit/periods to impute the ""missing"" elements of the control
outcome matrix, corresponding to treated units/periods. This leads to a matrix
that well-approximates the original (incomplete) matrix, but has lower
complexity according to the nuclear norm for matrices. We generalize results
from the matrix completion literature by allowing the patterns of missing data
to have a time series dependency structure that is common in social science
applications. We present novel insights concerning the connections between the
matrix completion literature, the literature on interactive fixed effects
models and the literatures on program evaluation under unconfoundedness and
synthetic control methods. We show that all these estimators can be viewed as
focusing on the same objective function. They differ solely in the way they
deal with identification, in some cases solely through regularization (our
proposed nuclear norm matrix completion estimator) and in other cases primarily
through imposing hard restrictions (the unconfoundedness and synthetic control
approaches). The proposed method outperforms unconfoundedness-based or
synthetic control estimators in simulations based on real data.
"
