Label,Number,Abstract
2,148,"  We study quivers with relations given by non-commutative analogs of Jacobian
ideals in the complete path algebra. This framework allows us to give a
representation-theoretic interpretation of quiver mutations at arbitrary
vertices. This gives a far-reaching generalization of
Bernstein-Gelfand-Ponomarev reflection functors. The motivations for this work
come from several sources: superpotentials in physics, Calabi-Yau algebras,
cluster algebras.
"
2,149,"  We study more general variational problems on time scales. Previous results
are generalized by proving necessary optimality conditions for (i) variational
problems involving delta derivatives of more than the first order, and (ii)
problems of the calculus of variations with delta-differential side conditions
(Lagrange problem of the calculus of variations on time scales).
"
2,150,"  Under some positivity assumptions, extension properties of rationally
connected fibrations from a submanifold to its ambient variety are studied.
Given a family of rational curves on a complex projective manifold X inducing a
covering family on a submanifold Y with ample normal bundle in X, the main
results relate, under suitable conditions, the associated rational connected
fiber structures on X and on Y. Applications of these results include an
extension theorem for Mori contractions of fiber type and a classification
theorem in the case Y has a structure of projective bundle or quadric
fibration.
"
2,151,"  Let $\Goo$ be a semisimple real Lie group with unitary dual $\Ghat$. The goal
of this note is to produce new upper bounds for the multiplicities with which
representations $\pi \in \Ghat$ of cohomological type appear in certain spaces
of cusp forms on $\Goo$.
"
2,152,"  We consider the defocusing, $\dot{H}^1$-critical Hartree equation for the
radial data in all dimensions $(n\geq 5)$. We show the global well-posedness
and scattering results in the energy space. The new ingredient in this paper is
that we first take advantage of the term $\displaystyle - \int_{I}\int_{|x|\leq
A|I|^{1/2}}|u|^{2}\Delta \Big(\frac{1}{|x|}\Big)dxdt$ in the localized Morawetz
identity to rule out the possibility of energy concentration, instead of the
classical Morawetz estimate dependent of the nonlinearity.
"
2,153,"  The notion of topological free entropy dimension of $n-$tuples of elements in
a unital C$^*$ algebra was introduced by Voiculescu. In the paper, we compute
topological free entropy dimension of one self-adjoint element and topological
orbit dimension of one self-adjoint element in a unital C$^*$ algebra.
Moreover, we calculate the values of topological free entropy dimensions of
families of generators of some unital C$^*$ algebras (for example: irrational
rotation C$^*$ algebras or minimal tensor product of two reduced C$^*$ algebras
of free groups).
"
2,154,"  We give an extended review of recent work on the extended weak coupling
limit. Background material on completely positive semigroups and their unitary
dilations is given, as well as a particularly easy construction of `quadratic
noises'.
"
2,155,"  The problem of statistical learning is to construct a predictor of a random
variable $Y$ as a function of a related random variable $X$ on the basis of an
i.i.d. training sample from the joint distribution of $(X,Y)$. Allowable
predictors are drawn from some specified class, and the goal is to approach
asymptotically the performance (expected loss) of the best predictor in the
class. We consider the setting in which one has perfect observation of the
$X$-part of the sample, while the $Y$-part has to be communicated at some
finite bit rate. The encoding of the $Y$-values is allowed to depend on the
$X$-values. Under suitable regularity conditions on the admissible predictors,
the underlying family of probability distributions and the loss function, we
give an information-theoretic characterization of achievable predictor
performance in terms of conditional distortion-rate functions. The ideas are
illustrated on the example of nonparametric regression in Gaussian noise.
"
2,156,"  Every finite branch solutions to the sixth Painleve equation around a fixed
singular point is an algebraic branch solution. In particular a global solution
is an algebraic solution if and only if it is finitely many-valued globally.
The proof of this result relies on algebraic geometry of Painleve VI,
Riemann-Hilbert correspondence, geometry and dynamics on cubic surfaces,
resolutions of Kleinian singularities, and power geometry of algebraic
differential equations. In the course of the proof we are also able to classify
all finite branch solutions up to Backlund transformations.
"
2,157,"  In this paper we give a generalization of Chebyshev polynomials and using
this we describe the M\""obius function of the generalized subword order from a
poset {a1,...as,c |ai<c}, which contains an affirmative answer for the
conjecture by Bj\""orner, Sagan, Vatter.[5,10]
"
2,158,"  This paper is devoted to describe the finite-dimensionality of a
two-dimensional micropolar fluid flow with periodic boundary conditions. We
define the notions of determining modes and nodes and estimate the number of
them, we also estimate the dimension of the global attractor. Finally we
compare our results with analogous results for Navier-Stokes equation.
"
2,159,"  The rotor-router model is a deterministic analogue of random walk. It can be
used to define a deterministic growth model analogous to internal DLA. We prove
that the asymptotic shape of this model is a Euclidean ball, in a sense which
is stronger than our earlier work. For the shape consisting of $n=\omega_d r^d$
sites, where $\omega_d$ is the volume of the unit ball in $\R^d$, we show that
the inradius of the set of occupied sites is at least $r-O(\log r)$, while the
outradius is at most $r+O(r^\alpha)$ for any $\alpha > 1-1/d$. For a related
model, the divisible sandpile, we show that the domain of occupied sites is a
Euclidean ball with error in the radius a constant independent of the total
mass. For the classical abelian sandpile model in two dimensions, with $n=\pi
r^2$ particles, we show that the inradius is at least $r/\sqrt{3}$, and the
outradius is at most $(r+o(r))/\sqrt{2}$. This improves on bounds of Le Borgne
and Rossin. Similar bounds apply in higher dimensions.
"
2,160,"  We study a heavy piston of mass $M$ that moves in one dimension. The piston
separates two gas chambers, each of which contains finitely many ideal, unit
mass gas particles moving in $d$ dimensions, where $ d\geq 1$. Using averaging
techniques, we prove that the actual motions of the piston converge in
probability to the predicted averaged behavior on the time scale $M^ {1/2} $
when $M$ tends to infinity while the total energy of the system is bounded and
the number of gas particles is fixed. Neishtadt and Sinai previously pointed
out that an averaging theorem due to Anosov should extend to this situation.
  When $ d=1$, the gas particles move in just one dimension, and we prove that
the rate of convergence of the actual motions of the piston to its averaged
behavior is $\mathcal{O} (M^ {-1/2}) $ on the time scale $M^ {1/2} $. The
convergence is uniform over all initial conditions in a compact set. We also
investigate the piston system when the particle interactions have been
smoothed. The convergence to the averaged behavior again takes place uniformly,
both over initial conditions and over the amount of smoothing.
  In addition, we prove generalizations of our results to $N$ pistons
separating $N+1$ gas chambers. We also provide a general discussion of
averaging theory and the proofs of a number of previously known averaging
results. In particular, we include a new proof of Anosov's averaging theorem
for smooth systems that is primarily due to Dolgopyat.
"
2,161,"  We construct a new random probability measure on the sphere and on the unit
interval which in both cases has a Gibbs structure with the relative entropy
functional as Hamiltonian. It satisfies a quasi-invariance formula with respect
to the action of smooth diffeomorphism of the sphere and the interval
respectively. The associated integration by parts formula is used to construct
two classes of diffusion processes on probability measures (on the sphere or
the unit interval) by Dirichlet form methods. The first one is closely related
to Malliavin's Brownian motion on the homeomorphism group. The second one is a
probability valued stochastic perturbation of the heat flow, whose intrinsic
metric is the quadratic Wasserstein distance. It may be regarded as the
canonical diffusion process on the Wasserstein space.
"
2,162,"  This paper is devoted to the analysis of a second order method for recovering
the \emph{a priori} unknown shape of an inclusion $\omega$ inside a body
$\Omega$ from boundary measurement. This inverse problem - known as electrical
impedance tomography - has many important practical applications and hence has
focussed much attention during the last years. However, to our best knowledge,
no work has yet considered a second order approach for this problem. This paper
aims to fill that void: we investigate the existence of second order derivative
of the state $u$ with respect to perturbations of the shape of the interface
$\partial\omega$, then we choose a cost function in order to recover the
geometry of $\partial \omega$ and derive the expression of the derivatives
needed to implement the corresponding Newton method. We then investigate the
stability of the process and explain why this inverse problem is severely
ill-posed by proving the compactness of the Hessian at the global minimizer.
"
2,163,"  We consider maximum solution $g(t)$, $t\in [0, +\infty)$, to the normalized
Ricci flow. Among other things, we prove that, if $(M, \omega) $ is a smooth
compact symplectic 4-manifold such that $b_2^+(M)>1$ and let
$g(t),t\in[0,\infty)$, be a solution to (1.3) on $M$ whose Ricci curvature
satisfies that $|\text{Ric}(g(t))|\leq 3$ and additionally $\chi(M)=3 \tau
(M)>0$, then there exists an $m\in \mathbb{N}$, and a sequence of points
$\{x_{j,k}\in M\}$, $j=1, ..., m$, satisfying that, by passing to a
subsequence, $$(M, g(t_{k}+t), x_{1,k},..., x_{m,k})
\stackrel{d_{GH}}\longrightarrow (\coprod_{j=1}^m N_j, g_{\infty},
x_{1,\infty}, ...,, x_{m,\infty}),$$ $t\in [0, \infty)$, in the $m$-pointed
Gromov-Hausdorff sense for any sequence $t_{k}\longrightarrow \infty$, where
$(N_{j}, g_{\infty})$, $j=1,..., m$, are complete complex hyperbolic orbifolds
of complex dimension 2 with at most finitely many isolated orbifold points.
Moreover, the convergence is $C^{\infty}$ in the non-singular part of
$\coprod_1^m N_{j}$ and
$\text{Vol}_{g_{0}}(M)=\sum_{j=1}^{m}\text{Vol}_{g_{\infty}}(N_{j})$, where
$\chi(M)$ (resp. $\tau(M)$) is the Euler characteristic (resp. signature) of
$M$.
"
2,164,"  We discuss the asymptotic behaviour of models of lattice polygons, mainly on
the square lattice. In particular, we focus on limiting area laws in the
uniform perimeter ensemble where, for fixed perimeter, each polygon of a given
area occurs with the same probability. We relate limit distributions to the
scaling behaviour of the associated perimeter and area generating functions,
thereby providing a geometric interpretation of scaling functions. To a major
extent, this article is a pedagogic review of known results.
"
2,165,"  We present a Lohner type algorithm for the computation of rigorous bounds for
solutions of ordinary differential equations and its derivatives with respect
to initial conditions up to arbitrary order. As an application we prove the
existence of multiple invariant tori around some elliptic periodic orbits for
the pendulum equation with periodic forcing and for Michelson system.
"
2,166,"  In this paper, the notion of {\em $p$-adic multiresolution analysis (MRA)} is
introduced. We use a ``natural'' refinement equation whose solution (a
refinable function) is the characteristic function of the unit disc. This
equation reflects the fact that the characteristic function of the unit disc is
the sum of $p$ characteristic functions of disjoint discs of radius $p^{-1}$.
The case $p=2$ is studied in detail. Our MRA is a 2-adic analog of the real
Haar MRA. But in contrast to the real setting, the refinable function
generating our Haar MRA is periodic with period 1, which never holds for real
refinable functions. This fact implies that there exist infinity many different
2-adic orthonormal wavelet bases in ${\cL}^2(\bQ_2)$ generated by the same Haar
MRA. All of these bases are constructed. Since $p$-adic pseudo-differential
operators are closely related to wavelet-type bases, our bases can be
intensively used for applications.
"
2,167,"  We compute the loss of power in likelihood ratio tests when we test the
original parameter of a probability density extended by the first Lehmann
alternative.
"
2,168,"  We apply results of Malliavin-Thalmaier-Watanabe for strong and weak Taylor
expansions of solutions of perturbed stochastic differential equations (SDEs).
In particular, we work out weight expressions for the Taylor coefficients of
the expansion. The results are applied to LIBOR market models in order to deal
with the typical stochastic drift and with stochastic volatility. In contrast
to other accurate methods like numerical schemes for the full SDE, we obtain
easily tractable expressions for accurate pricing. In particular, we present an
easily tractable alternative to ``freezing the drift'' in LIBOR market models,
which has an accuracy similar to the full numerical scheme. Numerical examples
underline the results.
"
2,169,"  In this paper we consider successive iterations of the first-order
differential operations in space ${\bf R}^3.$
"
2,170,"  In this paper we present a recurrent relation for counting meaningful
compositions of the higher-order differential operations on the space $R^{n}$
(n=3,4,...) and extract the non-trivial compositions of order higher than two.
"
2,171,"  We provide several equivalent characterizations of Kobayashi hyperbolicity in
unbounded convex domains in terms of peak and anti-peak functions at infinity,
affine lines, Bergman metric and iteration theory.
"
2,172,"  We give a new procedure in Maple for finding the k-th power of a martix. The
algorithm is based on the article [1].
"
2,173,"  Onsager conjectured that weak solutions of the Euler equations for
incompressible fluids in 3D conserve energy only if they have a certain minimal
smoothness, (of order of 1/3 fractional derivatives) and that they dissipate
energy if they are rougher. In this paper we prove that energy is conserved for
velocities in the function space $B^{1/3}_{3,c(\NN)}$. We show that this space
is sharp in a natural sense. We phrase the energy spectrum in terms of the
Littlewood-Paley decomposition and show that the energy flux is controlled by
local interactions. This locality is shown to hold also for the helicity flux;
moreover, every weak solution of the Euler equations that belongs to
$B^{2/3}_{3,c(\NN)}$ conserves helicity. In contrast, in two dimensions, the
strong locality of the enstrophy holds only in the ultraviolet range.
"
2,174,"  We introduce a finite volume scheme for the two-dimensional incompressible
Navier-Stokes equations. We use a triangular mesh. The unknowns for the
velocity and pressure are both piecewise constant (colocated scheme). We use a
projection (fractional-step) method to deal with the incompressibility
constraint. We prove that the differential operators in the Navier-Stokes
equations and their discrete counterparts share similar properties. In
particular, we state an inf-sup (Babuska-Brezzi) condition. We infer from it
the stability of the scheme.
"
2,175,"  Let $n \geq 2$ be an integer. An \emph{$n$-potent} is an element $e$ of a
ring $R$ such that $e^n = e$. In this paper, we study $n$-potents in matrices
over $R$ and use them to construct an abelian group $K_0^n(R)$. If $A$ is a
complex algebra, there is a group isomorphism $K_0^n(A) \cong
\bigl(K_0(A)\bigr)^{n-1}$ for all $n \geq 2$. However, for algebras over
cyclotomic fields, this is not true in general. We consider $K_0^n$ as a
covariant functor, and show that it is also functorial for a generalization of
homomorphism called an \emph{$n$-homomorphism}.
"
2,176,"  Let $X$ be an equivariant embedding of a connected reductive group $G$ over
an algebraically closed field $k$ of positive characteristic. Let $B$ denote a
Borel subgroup of $G$. A $G$-Schubert variety in $X$ is a subvariety of the
form $\diag(G) \cdot V$, where $V$ is a $B \times B$-orbit closure in $X$. In
the case where $X$ is the wonderful compactification of a group of adjoint
type, the $G$-Schubert varieties are the closures of Lusztig's $G$-stable
pieces. We prove that $X$ admits a Frobenius splitting which is compatible with
all $G$-Schubert varieties. Moreover, when $X$ is smooth, projective and
toroidal, then any $G$-Schubert variety in $X$ admits a stable Frobenius
splitting along an ample divisors. Although this indicates that $G$-Schubert
varieties have nice singularities we present an example of a non-normal
$G$-Schubert variety in the wonderful compactification of a group of type
$G_2$. Finally we also extend the Frobenius splitting results to the more
general class of $\mathcal R$-Schubert varieties.
"
2,177,"  We introduce a finite volume scheme for the two-dimensional incompressible
Navier-Stokes equations. We use a triangular mesh. The unknowns for the
velocity and pressure are respectively piecewise constant and affine. We use a
projection method to deal with the incompressibility constraint. We show that
the differential operators in the Navier-Stokes equations and their discrete
counterparts share similar properties. In particular we state an inf-sup
(Babuska-Brezzi) condition. Using these properties we infer the stability of
the scheme.
"
2,178,"  We consider a finite volume scheme for the two-dimensional incompressible
Navier-Stokes equations. We use a triangular mesh. The unknowns for the
velocity and pressure are respectively piecewise constant and affine. We use a
projection method to deal with the incompressibility constraint. In a former
paper, the stability of the scheme has been proven. We infer from it its
convergence.
"
2,179,"  We introduce a density tensor hierarchy for open system dynamics, that
recovers information about fluctuations lost in passing to the reduced density
matrix. For the case of fluctuations arising from a classical probability
distribution, the hierarchy is formed from expectations of products of pure
state density matrix elements, and can be compactly summarized by a simple
generating function. For the case of quantum fluctuations arising when a
quantum system interacts with a quantum environment in an overall pure state,
the corresponding hierarchy is defined as the environmental trace of products
of system matrix elements of the full density matrix. Only the lowest member of
the quantum noise hierarchy is directly experimentally measurable. The unit
trace and idempotence properties of the pure state density matrix imply descent
relations for the tensor hierarchies, that relate the order $n$ tensor, under
contraction of appropriate pairs of tensor indices, to the order $n-1$ tensor.
As examples to illustrate the classical probability distribution formalism, we
consider a quantum system evolving by It\^o stochastic and by jump process
Schr\""odinger equations. As examples to illustrate the corresponding trace
formalism in the quantum fluctuation case, we consider collisional Brownian
motion of an infinite mass Brownian particle, and the weak coupling Born-Markov
master equation. In different specializations, the latter gives the hierarchies
generalizing the quantum optical master equation and the Caldeira--Leggett
master equation. As a further application of the density tensor, we contrast
stochastic Schr\""odinger equations that reduce and that do not reduce the state
vector, and discuss why a quantum system coupled to a quantum environment
behaves like the latter.
"
2,180,"  In a 2002 paper, the authors and Bruner used the new spectrum tmf to obtain
some new nonimmersions of real projective spaces. In this note, we
complete/correct two oversights in that paper.
  The first is to note that in that paper a general nonimmersion result was
stated which yielded new nonimmersions for RP^n with n as small as 48, and yet
it was stated there that the first new result occurred when n=1536. Here we
give a simple proof of those overlooked results.
  Secondly, we fill in a gap in the proof of the 2002 paper. There it was
claimed that an axial map f must satisfy f^*(X)=X_1+X_2. We realized recently
that this is not clear. However, here we show that it is true up multiplication
by a unit in the appropriate ring, and so we retrieve all the nonimmersion
results claimed in the original paper.
  Finally, we present a complete determination of tmf^{8*}(RP^\infty\times
RP^\infty) and tmf^*(CP^\infty\times CP^\infty) in positive dimensions.
"
2,181,"  We compute temperate fundamental solutions of homogeneous differential
operators with real-principal type symbols. Via analytic continuation of
meromorphic distributions, fundamental solutions for these non-elliptic
operators can be constructed in terms of radial averages and invariant
distributions on the unit sphere.
"
2,182,"  This paper develops a contention-based opportunistic feedback technique
towards relay selection in a dense wireless network. This technique enables the
forwarding of additional parity information from the selected relay to the
destination. For a given network, the effects of varying key parameters such as
the feedback probability are presented and discussed. A primary advantage of
the proposed technique is that relay selection can be performed in a
distributed way. Simulation results find its performance to closely match that
of centralized schemes that utilize GPS information, unlike the proposed
method. The proposed relay selection method is also found to achieve throughput
gains over a point-to-point transmission strategy.
"
2,183,"  It has been shown that a decentralized relay selection protocol based on
opportunistic feedback from the relays yields good throughput performance in
dense wireless networks. This selection strategy supports a hybrid-ARQ
transmission approach where relays forward parity information to the
destination in the event of a decoding error. Such an approach, however,
suffers a loss compared to centralized strategies that select relays with the
best channel gain to the destination. This paper closes the performance gap by
adding another level of channel feedback to the decentralized relay selection
problem. It is demonstrated that only one additional bit of feedback is
necessary for good throughput performance. The performance impact of varying
key parameters such as the number of relays and the channel feedback threshold
is discussed. An accompanying bit error rate analysis demonstrates the
importance of relay selection.
"
2,184,"  Let $ v$ be a smooth vector field on the plane, that is a map from the plane
to the unit circle. We study sufficient conditions for the boundedness of the
Hilbert transform
  \operatorname H_{v, \epsilon}f(x) := \text{p.v.}\int_{-\epsilon}^ \epsilon
f(x-yv(x)) \frac{dy}y where $ \epsilon $ is a suitably chosen parameter,
determined by the smoothness properties of the vector field. It is a
conjecture, due to E.\thinspace M.\thinspace Stein, that if $ v$ is Lipschitz,
there is a positive $ \epsilon $ for which the transform above is bounded on $
L ^{2}$. Our principal result gives a sufficient condition in terms of the
boundedness of a maximal function associated to $ v$. This sufficient condition
is that this new maximal function be bounded on some $ L ^{p}$, for some $
1<p<2$. We show that the maximal function is bounded from $ L ^{2}$ to weak $ L
^{2}$ for all Lipschitz maximal function. The relationship between our results
and other known sufficient conditions is explored.
"
2,185,"  We report on some recent results concerning the dynamics of Bose-Einstein
condensates, obtained in a series of joint papers with L. Erdos and H.-T. Yau.
Starting from many body quantum dynamics, we present a rigorous derivation of a
cubic nonlinear Schroedinger equation known as the Gross-Pitaevskii equation
for the time evolution of the condensate wave function.
"
2,186,"  The classical Littlewood-Richardson coefficients C(lambda,mu,nu) carry a
natural $S_3$ symmetry via permutation of the indices. Our ""carton rule"" for
computing these numbers transparently and uniformly explains these six
symmetries; previously formulated Littlewood-Richardson rules manifest at most
three of the six.
"
2,187,"  Deformations of the 3-differential of 3-differential graded algebras are
controlled by the (3,N) Maurer-Cartan equation. We find explicit formulae for
the coefficients appearing in that equation, introduce new geometric examples
of N-differential graded algebras, and use these results to study N Lie
algebroids.
"
2,188,"  We assess the practicality of random network coding by illuminating the issue
of overhead and considering it in conjunction with increasingly long packets
sent over the erasure channel. We show that the transmission of increasingly
long packets, consisting of either of an increasing number of symbols per
packet or an increasing symbol alphabet size, results in a data rate
approaching zero over the erasure channel. This result is due to an erasure
probability that increases with packet length. Numerical results for a
particular modulation scheme demonstrate a data rate of approximately zero for
a large, but finite-length packet. Our results suggest a reduction in the
performance gains offered by random network coding.
"
2,189,"  By using tools of time-frequency analysis, we obtain some improved local
well-posedness results for the NLS, NLW and NLKG equations with Cauchy data in
modulation spaces $M{p, 1}_{0,s}$.
"
2,190,"  A new Z-basis for the space of quasisymmetric functions (QSym, for short) is
presented. It is shown to have nonnegative structure constants, and several
interesting properties relative to the space of quasisymmetric functions
associated to matroids by the Hopf algebra morphism (F) of Billera, Jia, and
Reiner. In particular, for loopless matroids, this basis reflects the grading
by matroid rank, as well as by the size of the ground set. It is shown that the
morphism F is injective on the set of rank two matroids, and that
decomposability of the quasisymmetric function of a rank two matroid mirrors
the decomposability of its base polytope. An affirmative answer is given to the
Hilbert basis question raised by Billera, Jia, and Reiner.
"
2,191,"  We study universal compression of sequences generated by monotonic
distributions. We show that for a monotonic distribution over an alphabet of
size $k$, each probability parameter costs essentially $0.5 \log (n/k^3)$ bits,
where $n$ is the coded sequence length, as long as $k = o(n^{1/3})$. Otherwise,
for $k = O(n)$, the total average sequence redundancy is $O(n^{1/3+\epsilon})$
bits overall. We then show that there exists a sub-class of monotonic
distributions over infinite alphabets for which redundancy of
$O(n^{1/3+\epsilon})$ bits overall is still achievable. This class contains
fast decaying distributions, including many distributions over the integers and
geometric distributions. For some slower decays, including other distributions
over the integers, redundancy of $o(n)$ bits overall is achievable, where a
method to compute specific redundancy rates for such distributions is derived.
The results are specifically true for finite entropy monotonic distributions.
Finally, we study individual sequence redundancy behavior assuming a sequence
is governed by a monotonic distribution. We show that for sequences whose
empirical distributions are monotonic, individual redundancy bounds similar to
those in the average case can be obtained. However, even if the monotonicity in
the empirical distribution is violated, diminishing per symbol individual
sequence redundancies with respect to the monotonic maximum likelihood
description length may still be achievable.
"
2,192,"  This note is devoted to the definition of moduli spaces of rational tropical
curves with n marked points. We show that this space has a structure of a
smooth tropical variety of dimension n-3. We define the Deligne-Mumford
compactification of this space and tropical $\psi$-class divisors.
"
2,193,"  For k a field of arbitrary characteristic, and R a k-algebra, we show that
the PI degree of an iterated skew polynomial ring
R[x_1;\tau_1,\delta_1]...b[x_n;\tau_n,\delta_n] agrees with the PI degree of
R[x_1;\tau_1]...b[x_n;\tau_n] when each (\tau_i,\delta_i) satisfies a q_i-skew
relation for q_i \in k^{\times} and extends to a higher q_i-skew
\tau_i-derivation. We confirm the quantum Gel'fand-Kirillov conjecture for
various quantized coordinate rings, and calculate their PI degrees. We extend
these results to completely prime factor algebras.
"
2,194,"  A local growth algorithm for a decagonal quasicrystal is presented. We show
that a perfect Penrose tiling (PPT) layer can be grown on a decapod tiling
layer by a three dimensional (3D) local rule growth. Once a PPT layer begins to
form on the upper layer, successive 2D PPT layers can be added on top resulting
in a perfect decagonal quasicrystalline structure in bulk with a point defect
only on the bottom surface layer. Our growth rule shows that an ideal
quasicrystal structure can be constructed by a local growth algorithm in 3D,
contrary to the necessity of non-local information for a 2D PPT growth.
"
2,195,"  In the first section of this paper we prove a theorem for the number of
columns of a rectangular area that are identical to the given one. In the next
section we apply this theorem to derive several combinatorial identities by
counting specified subsets of a finite set.
"
2,196,"  This paper studies normalized Ricci flow on a nonparabolic surface, whose
scalar curvature is asymptotically -1 in an integral sense. By a method
initiated by R. Hamilton, the flow is shown to converge to a metric of constant
scalar curvature -1. A relative estimate of Green's function is proved as a
tool.
"
2,197,"  We study the relationship between transfinite diameter, Chebyshev constant
and Wiener energy in the abstract linear potential analytic setting pioneered
by Choquet, Fuglede and Ohtsuka. It turns out that, whenever the potential
theoretic kernel has the maximum principle, then all these quantities are equal
for all compact sets. For continuous kernels even the converse statement is
true: if the Chebyshev constant of any compact set coincides with its
transfinite diameter, the kernel must satisfy the maximum principle. An
abundance of examples is provided to show the sharpness of the results.
"
2,198,"  Let $X$ be a compact K\""ahler manifold and $\om$ a smooth closed form of
bidegree $(1,1)$ which is nonnegative and big. We study the classes ${\mathcal
E}_{\chi}(X,\om)$ of $\om$-plurisubharmonic functions of finite weighted
Monge-Amp\`ere energy. When the weight $\chi$ has fast growth at infinity, the
corresponding functions are close to be bounded.
  We show that if a positive Radon measure is suitably dominated by the
Monge-Amp\`ere capacity, then it belongs to the range of the Monge-Amp\`ere
operator on some class ${\mathcal E}_{\chi}(X,\om)$. This is done by
establishing a priori estimates on the capacity of sublevel sets of the
solutions.
  Our result extends U.Cegrell's and S.Kolodziej's results and puts them into a
unifying frame. It also gives a simple proof of S.T.Yau's celebrated a priori
${\mathcal C}^0$-estimate.
"
2,199,"  We fully elucidate the structure of the hierarchy of the connected operators
that commute with the Markov matrix of the Totally Asymmetric Exclusion Process
(TASEP). We prove for the connected operators a combinatorial formula that was
conjectured in a previous work. Our derivation is purely algebraic and relies
on the algebra generated by the local jump operators involved in the TASEP.
  Keywords: Non-Equilibrium Statistical Mechanics, ASEP, Exact Results,
Algebraic Bethe Ansatz.
"
2,200,"  We give general spectral and eigenvalue perturbation bounds for a selfadjoint
operator perturbed in the sense of the pseudo-Friedrichs extension. We also
give several generalisations of the aforementioned extension. The spectral
bounds for finite eigenvalues are obtained by using analyticity and
monotonicity properties (rather than variational principles) and they are
general enough to include eigenvalues in gaps of the essential spectrum.
"
2,201,"  For a smooth projective curve, the cycles of e-secant k-planes are among the
most studied objects in classical enumerative geometry and there are well-known
formulas due to Castelnuovo, Cayley and MacDonald concerning them. Despite
various attempts, surprisingly little is known about the enumerative validity
of such formulas. The aim of this paper is to completely clarify this problem
in the case of the generic curve C of given genus. Using degeneration
techniques and a few facts about the birational geometry of moduli spaces of
stable pointed curves we determine precisely under which conditions the cycle
of e-secant k-planes in non-empty and we compute its dimension. We also
precisely determine the dimension of the variety of linear series on C carrying
e-secant k-planes. In a different direction, in the last part of the paper we
study the distribution of ramification points of the powers of a line bundle on
C having prescribed ramification at a given point.
"
2,202,"  In this work initial numbers and repunit numbers have been studied. All
numbers have been considered in a decimal notation. The problem of simplicity
of initial numbers has been studied. Interesting properties of numbers repunit
are proved:
  $gcd(R_a, R_b) = R_{gcd(a,b)}$;
  $R_{ab}/(R_aR_b)$ is an integer only if $gcd(a,b) = 1$, where $a\geq1$,
$b\geq1$ are integers. Dividers of numbers repunit, are researched by a degree
of prime number.
"
2,203,"  We give an easy counter-example to Problem 7.20 from C. Villani's book on
mass transport: in general, the quadratic Wasserstein distance between $n$-fold
normalized convolutions of two given measures fails to decrease monotonically.
"
2,204,"  We first exhibit counterexamples to some open questions related to a theorem
of Sakai.
  Then we establish an extension theorem of Sakai type for separately
holomorphic/meromorphic functions.
"
2,205,"  Uniform measures are defined as the functionals on the space of bounded
uniformly continuous functions that are continuous on bounded uniformly
equicontinuous sets. If every cardinal has measure zero then every countably
additive measure is a uniform measure. The functionals sequentially continuous
on bounded uniformly equicontinuous sets are exactly uniform measures on the
separable modification of the underlying uniform space.
"
2,206,"  In this article, we describe explicitely the Gorenstein locus of all
minuscule Schubert varieties. This proves a special case of a conjecture of A.
Woo and A. Yong (see math.AG/0603273) on the Gorenstein locus of Schubert
varieties.
"
2,207,"  We extend the theory of separately holomorphic mappings between complex
analytic spaces. Our method is based on Poletsky theory of discs, Rosay Theorem
on holomorphic discs and our recent joint-work with Pflug on cross theorems in
dimension 1. It also relies on our new technique of conformal mappings and a
generalization of Siciak's relative extremal function.
  Our approach illustrates the unified character: ``From local informations to
global extensions"". Moreover, it avoids systematically the use of the classical
method of doubly orthogonal bases of Bergman type.
"
2,208,"  In this paper we study the Metropolis algorithm in connection with two
mean--field spin systems, the so called mean--field Ising model and the
Blume--Emery--Griffiths model. In both this examples the naive choice of
proposal chain gives rise, for some parameters, to a slowly mixing Metropolis
chain, that is a chain whose spectral gap decreases exponentially fast (in the
dimension $N$ of the problem). Here we show how a slight variant in the
proposal chain can avoid this problem, keeping the mean computational cost
similar to the cost of the usual Metropolis. More precisely we prove that, with
a suitable variant in the proposal, the Metropolis chain has a spectral gap
which decreases polynomially in 1/N. Using some symmetry structure of the
energy, the method rests on allowing appropriate jumps within the energy level
of the starting state.
"
2,209,"  We define the secondary invariants L^2- eta and -rho forms for families of
generalized Dirac operators on normal coverings of fibre bundles. On the
covering family we assume transversally smooth spectral projections, and
Novikov--Shubin invariants bigger than 3(dim B+1) to treat the large time
asymptotic for general operators. In the particular case of a bundle of spin
manifolds, we study the L^2- rho class in relation to the space of positive
scalar curvature vertical metrics.
"
2,210,"  An n-homomorphism between algebras is a linear map $\phi : A \to B$ such that
$\phi(a_1 ... a_n) = \phi(a_1)... \phi(a_n)$ for all elements $a_1, >..., a_n
\in A.$ Every homomorphism is an n-homomorphism, for all n >= 2, but the
converse is false, in general. Hejazian et al. [7] ask: Is every *-preserving
n-homomorphism between C*-algebras continuous? We answer their question in the
affirmative, but the even and odd n arguments are surprisingly disjoint. We
then use these results to prove stronger ones: If n >2 is even, then $\phi$ is
just an ordinary *-homomorphism. If n >= 3 is odd, then $\phi$ is a difference
of two orthogonal *-homomorphisms. Thus, there are no nontrivial *-linear
n-homomorphisms between C*-algebras.
"
